src/pagination.js: line 77, col 41, 'object spread property' is only available in ES9 (use 'esversion: 9').

src/password.js: line 13, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/password.js: line 18, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/password.js: line 28, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/password_worker.js: line 6, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/password_worker.js: line 11, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/plugins/data.js: line 19, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/data.js: line 26, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/data.js: line 39, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/data.js: line 82, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/data.js: line 88, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/data.js: line 102, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/data.js: line 139, col 17, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/data.js: line 153, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/data.js: line 176, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/data.js: line 200, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/data.js: line 224, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/data.js: line 238, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').

src/plugins/hooks.js: line 62, col 39, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/plugins/hooks.js: line 90, col 14, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/hooks.js: line 156, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/hooks.js: line 161, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/hooks.js: line 182, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/hooks.js: line 213, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/hooks.js: line 220, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/hooks.js: line 253, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/plugins/index.js: line 71, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/index.js: line 93, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/index.js: line 148, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/index.js: line 154, col 15, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/index.js: line 166, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/index.js: line 185, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/index.js: line 195, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/index.js: line 269, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/index.js: line 275, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/index.js: line 293, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/index.js: line 295, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/index.js: line 308, col 43, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/index.js: line 324, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/plugins/install.js: line 58, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/install.js: line 79, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/install.js: line 91, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/install.js: line 99, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/install.js: line 106, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/install.js: line 137, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/install.js: line 142, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/install.js: line 149, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/install.js: line 159, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/install.js: line 169, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/install.js: line 176, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/install.js: line 183, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').

src/plugins/load.js: line 13, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/load.js: line 71, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/load.js: line 107, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').

src/plugins/usage.js: line 15, col 37, 'async functions' is only available in ES8 (use 'esversion: 8').
src/plugins/usage.js: line 20, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/attachments.js: line 12, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/attachments.js: line 28, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/attachments.js: line 33, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/attachments.js: line 74, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/bookmarks.js: line 7, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/bookmarks.js: line 11, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/bookmarks.js: line 15, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/bookmarks.js: line 57, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/category.js: line 12, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/category.js: line 21, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/category.js: line 30, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/category.js: line 42, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/create.js: line 15, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/create.js: line 87, col 61, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/posts/create.js: line 91, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/create.js: line 101, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/data.js: line 18, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/data.js: line 25, col 40, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/data.js: line 31, col 49, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/data.js: line 40, col 68, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/data.js: line 62, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/data.js: line 67, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/data.js: line 71, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/data.js: line 76, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/data.js: line 81, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/data.js: line 85, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/data.js: line 87, col 66, 'object spread property' is only available in ES9 (use 'esversion: 9').

src/posts/delete.js: line 16, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/delete.js: line 20, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/delete.js: line 24, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/delete.js: line 49, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/delete.js: line 94, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/delete.js: line 155, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/delete.js: line 162, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/delete.js: line 174, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/delete.js: line 198, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/delete.js: line 218, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/delete.js: line 224, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/delete.js: line 232, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/delete.js: line 236, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/diffs.js: line 15, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/diffs.js: line 24, col 17, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/diffs.js: line 36, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/diffs.js: line 40, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/diffs.js: line 62, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/diffs.js: line 72, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/diffs.js: line 87, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/diffs.js: line 133, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/edit.js: line 20, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/edit.js: line 77, col 37, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/posts/edit.js: line 77, col 50, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/posts/edit.js: line 92, col 61, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/posts/edit.js: line 106, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/edit.js: line 180, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/index.js: line 32, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/index.js: line 38, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/index.js: line 45, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/index.js: line 59, col 33, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/index.js: line 66, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/index.js: line 76, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/index.js: line 119, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/index.js: line 126, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/index.js: line 154, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/index.js: line 161, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/index.js: line 183, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/parse.js: line 22, col 12, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/posts/parse.js: line 43, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/parse.js: line 75, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/parse.js: line 128, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/parse.js: line 144, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/parse.js: line 152, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/parse.js: line 157, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/parse.js: line 162, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/queue.js: line 21, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 22, col 40, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/posts/queue.js: line 73, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 88, col 41, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 113, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 141, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 159, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 170, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 178, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 194, col 16, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/posts/queue.js: line 222, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 249, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 258, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 282, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 293, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 300, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 321, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 325, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 335, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 341, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 352, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 377, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 404, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/queue.js: line 411, col 92, 'Trailing comma in arguments lists' is only available in ES8 (use 'esversion: 8').

src/posts/recent.js: line 16, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/recent.js: line 28, col 33, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/summary.js: line 15, col 34, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/summary.js: line 75, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/summary.js: line 76, col 44, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/summary.js: line 94, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/tools.js: line 8, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/tools.js: line 12, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/tools.js: line 16, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/topics.js: line 9, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/topics.js: line 15, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/topics.js: line 24, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/topics.js: line 29, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/topics.js: line 34, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/uploads.js: line 28, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 28, col 83, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 35, col 34, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 46, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 84, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 88, col 35, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 93, col 16, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/posts/uploads.js: line 98, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 107, col 13, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 114, col 34, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 124, col 49, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 130, col 39, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 137, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 142, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 159, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 177, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 194, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 207, col 35, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 212, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 223, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/uploads.js: line 228, col 41, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/user.js: line 17, col 33, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 36, col 55, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 69, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 76, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 84, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 103, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 118, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 130, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 138, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 192, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 193, col 47, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 202, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 204, col 42, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 207, col 45, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 216, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 256, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 257, col 58, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 266, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/user.js: line 278, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').

src/posts/votes.js: line 16, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 37, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 62, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 76, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 84, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 98, col 34, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 120, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 126, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 143, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 174, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 210, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 229, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 248, col 33, 'async functions' is only available in ES8 (use 'esversion: 8').
src/posts/votes.js: line 270, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').

src/privileges/admin.js: line 30, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/admin.js: line 44, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/admin.js: line 139, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/admin.js: line 167, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/admin.js: line 181, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/admin.js: line 189, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/admin.js: line 193, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/admin.js: line 201, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/admin.js: line 209, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/admin.js: line 214, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/admin.js: line 219, col 35, 'async functions' is only available in ES8 (use 'esversion: 8').

src/privileges/categories.js: line 39, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 59, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 74, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 93, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 110, col 12, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/privileges/categories.js: line 119, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 130, col 35, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 145, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 158, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 174, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 184, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 198, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 207, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 216, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 224, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 230, col 34, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 235, col 35, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/categories.js: line 240, col 40, 'async functions' is only available in ES8 (use 'esversion: 8').

src/privileges/global.js: line 39, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/global.js: line 59, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/global.js: line 67, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/global.js: line 86, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/global.js: line 99, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/global.js: line 110, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/global.js: line 114, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/global.js: line 119, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/global.js: line 127, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/global.js: line 135, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/global.js: line 140, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/global.js: line 145, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').

src/privileges/helpers.js: line 22, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/helpers.js: line 37, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/helpers.js: line 58, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/helpers.js: line 79, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/helpers.js: line 95, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/helpers.js: line 103, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/helpers.js: line 111, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/helpers.js: line 116, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/helpers.js: line 121, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/helpers.js: line 143, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/helpers.js: line 204, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/helpers.js: line 209, col 22, Functions declared within loops referencing an outer scoped variable may lead to confusing semantics. (privileges)
src/privileges/helpers.js: line 219, col 33, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/helpers.js: line 225, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').

src/privileges/index.js: line 11, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').

src/privileges/posts.js: line 20, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/posts.js: line 66, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/posts.js: line 71, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/posts.js: line 119, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/posts.js: line 171, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/posts.js: line 198, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/posts.js: line 216, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/posts.js: line 224, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/posts.js: line 241, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/privileges/topics.js: line 17, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/topics.js: line 73, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/topics.js: line 78, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/topics.js: line 109, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/topics.js: line 131, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/topics.js: line 148, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/topics.js: line 173, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/topics.js: line 177, col 35, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/topics.js: line 185, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').

src/privileges/users.js: line 14, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 18, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 22, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 26, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 35, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 52, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 62, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 67, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 76, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 100, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 115, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 130, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 146, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 147, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 148, col 33, 'async functions' is only available in ES8 (use 'esversion: 8').
src/privileges/users.js: line 150, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/request.js: line 15, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/request.js: line 15, col 59, 'object rest property' is only available in ES9 (use 'esversion: 9').
src/request.js: line 22, col 12, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/request.js: line 27, col 16, 'object spread property' is only available in ES9 (use 'esversion: 9').
